Year,Host_City,Host_Country,Country,Gold,Silver,Bronze,M_Total,Men,Women,P_Total,Population,Latitude,Longtitude,Participation_Per_Ten_Million,,,,
2004,Athens,Greece,Malaysia,0,0,0,0,15,4,19,3287242,46.862496,103.846656,385.3280856,,,,
2004,Athens,Greece,Mauritania,0,0,0,0,0,1,1,36985624,31.791702,-7.09262,1.802502147,,,,
2004,Athens,Greece,Mauritius,0,0,0,0,1,1,2,2548663,-22.95764,18.49041,52.31501118,,,,
2004,Athens,Greece,Mexico,14,10,10,34,36,41,77,29225196,28.394857,84.124008,175.6475246,,,,
2004,Athens,Greece,Republic of Moldova,0,0,0,0,3,0,3,17141544,52.132633,5.291266,11.6675604,,,,
2004,Athens,Greece,Mongolia,0,0,0,0,2,1,3,4829021,-40.900557,174.885971,41.41626222,,,,
2004,Athens,Greece,Morocco,2,4,0,6,7,3,10,6638075,12.865416,-85.207229,100.4307223,,,,
2004,Athens,Greece,Namibia,0,0,0,0,1,0,1,24346468,17.607789,8.081666,2.738247974,,,,
2004,Athens,Greece,Nepal,0,0,0,0,0,1,1,206984347,9.081999,8.675277,0.322085547,,,,
2004,Athens,Greece,Netherlands,5,12,12,29,51,42,93,2083359,41.608635,21.745275,2975.963336,,,,
2004,Athens,Greece,New Zealand,6,1,3,10,28,8,36,5428594,60.472024,8.468946,442.1034249,,,,
2004,Athens,Greece,Nicaragua,0,0,0,0,1,0,1,5128058,21.512583,55.923255,13.00037298,,,,
2004,Athens,Greece,Niger,0,0,0,0,1,0,1,221612785,30.375321,69.345116,0.300825003,,,,
2004,Athens,Greece,Nigeria,5,4,3,12,6,8,14,5121112,31.952162,35.233154,182.2520838,,,,
2004,Athens,Greece,North Macedonia,0,1,0,1,2,1,3,4326296,8.537981,-80.782127,46.22892192,,,,
2004,Athens,Greece,Norway,3,1,1,5,19,11,30,33050211,-9.189967,-75.015152,60.51398583,,,,
2004,Athens,Greece,Oman,0,0,0,0,2,0,2,109830324,12.879721,121.774017,1.213993809,,,,
2004,Athens,Greece,Pakistan,0,0,0,0,8,1,9,37839255,51.919438,19.145136,15.85654897,,,,
2004,Athens,Greece,Palestine,0,1,1,2,2,0,2,10191409,39.399872,-8.224454,13.08291457,,,,
2004,Athens,Greece,Panama,0,1,0,1,1,1,2,2846860,18.220833,-66.590149,46.83522665,,,,
2004,Athens,Greece,Peru,0,0,2,2,4,1,5,2889284,25.354826,51.183884,115.3688365,,,,
2004,Athens,Greece,Philippines,0,0,0,0,1,1,2,19214608,45.943161,24.96676,6.939164896,,,,
2004,Athens,Greece,Poland,10,25,19,54,68,34,102,145945524,61.52401,105.318756,46.5927273,,,,
2004,Athens,Greece,Portugal,2,5,5,12,22,7,29,13005303,-1.940278,29.873888,148.657308,,,,
2004,Athens,Greece,Puerto Rico,0,0,1,1,1,1,2,198643,-13.759029,-172.104629,671.2209005,,,,
2004,Athens,Greece,Qatar,0,0,0,0,2,0,2,34905942,23.885942,45.079162,3.819789001,,,,
2004,Athens,Greece,Romania,0,0,0,0,2,0,2,16816539,14.497401,-14.452362,7.928702412,,,,
2004,Athens,Greece,Russian Federation,16,8,17,41,49,35,84,5858322,1.352083,103.819836,955.905121,,,,
2004,Athens,Greece,Rwanda,0,0,1,1,1,1,2,5460109,48.669026,19.699024,24.41953692,,,,
2004,Athens,Greece,Samoa,0,0,0,0,1,1,2,2078989,46.151241,14.995463,64.1337368,,,,
2004,Athens,Greece,Saudi Arabia,0,0,0,0,6,0,6,59436725,-30.559482,22.937506,6.729845899,,,,
2004,Athens,Greece,Senegal,0,0,0,0,1,1,2,46757980,40.463667,-3.74922,2.851563163,,,,
2004,Athens,Greece,Serbia and Montenegro,0,0,2,2,5,0,5,21428970,7.873054,80.771797,15.55526623,,,,
2004,Athens,Greece,Singapore,0,0,0,0,4,3,7,44019263,12.862807,30.217636,10.60141935,,,,
2004,Athens,Greece,Slovakia,5,3,4,12,28,8,36,587541,3.919305,-56.027783,4084.821315,,,,
2004,Athens,Greece,Slovenia,1,2,1,4,14,14,28,10110233,60.128161,18.643501,184.6314191,,,,
2004,Athens,Greece,South Africa,15,13,7,35,31,20,51,8665615,46.818188,8.227512,392.3553031,,,,
2004,Athens,Greece,Spain,20,27,24,71,118,34,152,17500658,34.8149,39.0465,579.0258477,,,,
2004,Athens,Greece,Sri Lanka,0,0,0,0,6,0,6,9573310,38.861034,71.276093,41.78283164,,,,
2004,Athens,Greece,Sudan,0,0,0,0,1,1,2,60012400,-6.369028,34.888822,2.221763058,,,,
2004,Athens,Greece,Suriname,0,0,0,0,1,1,2,69830779,15.870032,100.992541,1.909377716,,,,
2004,Athens,Greece,Sweden,8,7,6,21,32,9,41,105901,-21.178986,-175.198242,25810.26934,,,,
2004,Athens,Greece,Switzerland,2,6,8,16,26,14,40,11839918,33.886917,9.537499,225.2267851,,,,
2004,Athens,Greece,Syrian Arab Republic,0,0,0,0,3,2,5,84495243,38.963745,35.243322,3.944995262,,,,
2004,Athens,Greece,Tajikistan,0,0,0,0,1,0,1,6046292,38.969719,59.556278,11.02604153,,,,
2004,Athens,Greece,Tanzania,0,0,0,0,1,1,2,45974931,1.373333,32.290275,2.900131233,,,,
2004,Athens,Greece,Thailand,3,6,6,15,33,10,43,43686577,48.379433,31.16558,65.61893523,,,,
2004,Athens,Greece,Tonga,0,0,0,0,0,1,1,9910892,23.424076,53.847818,6.726606108,,,,
2004,Athens,Greece,Tunisia,8,7,3,18,14,8,22,331341050,37.09024,-95.712891,4.426456265,,,,
2004,Athens,Greece,Turkey,1,0,1,2,8,1,9,3475842,-32.522779,-55.765835,172.6200443,,,,
2004,Athens,Greece,Turkmenistan,0,0,0,0,4,0,4,33551824,41.377491,64.585262,7.947903717,,,,
2004,Athens,Greece,Uganda,0,0,0,0,1,1,2,28421581,6.42375,-66.58973,4.69127081,,,,
2004,Athens,Greece,Ukraine,24,12,19,55,57,31,88,97490013,14.058324,108.277199,60.17710416,,,,
2004,Athens,Greece,United Arab Emirates,1,1,2,4,10,0,10,14899771,-19.015438,29.154857,44.74341697,,,,
2004,Athens,Greece,United States of America,27,22,39,88,147,87,234,39074280,33.93911,67.709953,399.2396021,,,,
2004,Athens,Greece,Uruguay,0,0,0,0,3,0,3,43984569,28.033886,1.659626,4.547049216,,,,
2004,Athens,Greece,Uzbekistan,0,0,0,0,1,0,1,33032075,-11.202692,17.873887,2.018240352,,,,
2004,Athens,Greece,Venezuela,0,1,2,3,14,2,16,45267449,-38.416097,-63.616672,23.56365756,,,,
2004,Athens,Greece,Vietnam,0,0,0,0,0,4,4,2964219,40.069099,45.038189,89.96186404,,,,
2004,Athens,Greece,Zimbabwe,1,0,0,1,1,1,2,25550683,-25.274398,133.775136,5.218386269,,,,
2008,Beijing,China,Afghanistan,0,0,0,0,1,0,1,9015361,47.516231,14.550072,7.394786151,,,,
2008,Beijing,China,Algeria,4,3,8,15,21,7,28,10154978,40.143105,47.576927,183.8178937,,,,
2008,Beijing,China,Angola,0,3,0,3,5,1,6,1711057,25.930414,50.637772,233.7736265,,,,
2008,Beijing,China,Argentina,0,1,5,6,30,9,39,164972348,23.684994,90.356331,15.76021698,,,,
2008,Beijing,China,Armenia,0,0,0,0,0,1,1,287437,13.193887,-59.543198,231.934882,,,,
2008,Beijing,China,Australia,23,29,27,79,86,70,156,9448772,53.709807,27.953389,1100.67213,,,,
2008,Beijing,China,Austria,4,1,1,6,34,4,38,11598451,50.503887,4.469936,218.4199712,,,,
2008,Beijing,China,Azerbaijan,2,3,5,10,17,1,18,12175480,9.30769,2.315834,98.55874265,,,,
2008,Beijing,China,Bahrain,0,0,0,0,2,1,3,62237,32.321384,-64.75737,3213.522503,,,,
2008,Beijing,China,Bangladesh,0,0,0,0,1,0,1,3277152,43.915886,17.679076,20.34286681,,,,
2008,Beijing,China,Barbados,0,0,0,0,1,0,1,212821986,-14.235004,-51.92528,0.313250844,,,,
2008,Beijing,China,Belarus,5,7,1,13,19,11,30,6939018,42.733883,25.48583,288.2252215,,,,
2008,Beijing,China,Belgium,0,0,1,1,19,1,20,20997293,12.238333,-1.561593,63.50024898,,,,
2008,Beijing,China,Benin,0,0,0,0,0,1,1,11948454,-3.373056,29.918886,5.579522394,,,,
2008,Beijing,China,Bermuda,0,0,0,0,1,0,1,16758448,12.565679,104.990963,3.978093119,,,,
2008,Beijing,China,Bosnia and Herzegovina,0,1,0,1,14,1,15,37799407,56.130366,-106.346771,26.45544148,,,,
2008,Beijing,China,Brazil,16,14,17,47,130,54,184,549935,16.002082,-24.013197,22305.66643,,,,
2008,Beijing,China,Bulgaria,0,1,1,2,4,4,8,4843954,6.611111,20.939444,110.1028898,,,,
2008,Beijing,China,Burkina Faso,0,0,0,0,1,0,1,19144605,-35.675147,-71.542969,3.482269113,,,,
2008,Beijing,China,Burundi,0,0,0,0,3,0,3,331341050,37.09024,-95.712891,0.603607673,,,,
2008,Beijing,China,Cambodia,0,0,0,0,1,0,1,23816775,25.105497,121.597366,2.79914752,,,,
2008,Beijing,China,Canada,19,10,21,50,80,61,141,50976248,4.570868,-74.297333,184.3996051,,,,
2008,Beijing,China,Cape Verde,0,0,0,0,0,1,1,5102158,9.748917,-83.753428,13.06636656,,,,
2008,Beijing,China,Central African Republic,0,0,0,0,1,0,1,26486282,7.539989,-5.54708,2.517026235,,,,
2008,Beijing,China,Chile,0,0,0,0,3,1,4,4100719,45.1,15.2,65.0292465,,,,
2008,Beijing,China,People's Republic of China,89,70,52,211,196,135,331,11325391,21.521757,-77.781167,1948.424268,,,,
2008,Beijing,China,Chinese Taipei,1,0,1,2,10,7,17,1208886,35.126413,33.429859,937.5022404,,,,
2008,Beijing,China,Colombia,0,1,1,2,9,2,11,10712481,49.817492,15.472962,68.45597517,,,,
2008,Beijing,China,Costa Rica,0,0,0,0,2,0,2,5795780,56.26392,9.501785,23.00524405,,,,
2008,Beijing,China,Côte d'Ivoire,0,0,0,0,3,0,3,10866667,18.735693,-70.162651,18.40490741,,,,
2008,Beijing,China,Croatia,3,1,0,4,19,6,25,17688599,-1.831239,-78.183406,94.22264967,,,,
2008,Beijing,China,Cuba,5,3,6,14,26,5,31,102659126,26.820553,30.802498,20.13134874,,,,
2008,Beijing,China,Cyprus,1,2,1,4,3,1,4,6491923,13.794185,-88.89653,41.07668354,,,,
2008,Beijing,China,Czech Republic,6,3,18,27,37,19,56,1326693,58.595272,25.013607,2814.014496,,,,
2008,Beijing,China,Denmark,3,2,4,9,22,15,37,115434444,9.145,40.489673,21.36854981,,,,
2008,Beijing,China,Dominican Republic,0,0,0,0,1,0,1,48678,61.892635,-6.911806,1369.544079,,,,
2008,Beijing,China,Ecuador,0,0,0,0,1,1,2,897573,-16.578193,179.414413,148.5487346,,,,
2008,Beijing,China,Egypt,4,4,4,12,27,9,36,5542237,61.92411,25.748151,433.0381397,,,,
2008,Beijing,China,El Salvador,0,0,0,0,0,1,1,65298930,46.227638,2.213749,1.020945775,,,,
2008,Beijing,China,Estonia,0,0,1,1,3,0,3,2234448,-0.803689,11.609444,89.50756518,,,,
2008,Beijing,China,Ethiopia,0,0,0,0,2,0,2,3987805,42.315407,43.356892,33.43526911,,,,
2008,Beijing,China,Faroe Islands,0,0,0,0,0,1,1,83830972,51.165691,10.451526,0.795251028,,,,
2008,Beijing,China,Fiji,0,0,0,0,1,0,1,31181428,7.946527,-1.023194,2.13802481,,,,
2008,Beijing,China,Finland,2,2,2,6,25,6,31,67948282,55.378051,-3.435973,30.41528948,,,,
2008,Beijing,China,France,12,21,19,52,80,39,119,10413936,39.074208,21.824312,761.7997012,,,,
2008,Beijing,China,Gabon,0,0,0,0,1,0,1,17971382,15.783471,-90.230759,3.709601558,,,,
2008,Beijing,China,Georgia,0,0,0,0,1,0,1,13191279,9.945587,-9.696645,5.053844033,,,,
2008,Beijing,China,Germany,14,25,20,59,104,66,170,11426356,18.971187,-72.285215,991.8589385,,,,
2008,Beijing,China,Ghana,0,0,0,0,1,1,2,9931333,15.199999,-86.241905,13.42552237,,,,
2008,Beijing,China,Great Britain,42,29,31,102,130,75,205,7507523,22.396428,114.109497,1820.396243,,,,
2008,Beijing,China,Greece,5,9,10,24,52,15,67,9655983,47.162494,19.503304,462.5802124,,,,
2008,Beijing,China,Guatemala,0,0,0,0,1,0,1,341628,64.963051,-19.020835,195.1440358,,,,
2008,Beijing,China,Guinea,0,0,0,0,1,0,1,1382345085,20.593684,78.96288,0.048227224,,,,
2008,Beijing,China,Haiti,0,0,0,0,0,1,1,274021604,-0.789275,113.921327,0.24328982,,,,
2008,Beijing,China,Honduras,0,0,0,0,1,0,1,84176929,32.427908,53.688046,0.791982642,,,,
2008,Beijing,China,"Hong Kong, China",5,3,3,11,10,12,22,40372771,33.223191,43.679291,36.32811497,,,,
2008,Beijing,China,Hungary,1,0,5,6,23,10,33,4947267,53.41291,-8.24389,444.6899672,,,,
2008,Beijing,China,Iceland,0,0,0,0,4,1,5,8678517,31.046051,34.851612,38.40902004,,,,
2008,Beijing,China,India,0,0,0,0,5,0,5,60446035,41.87194,12.56738,5.51456077,,,,
2008,Beijing,China,Indonesia,0,0,0,0,2,1,3,2963429,18.109581,-77.297508,67.48938476,,,,
2008,Beijing,China,Islamic Republic of Iran,5,6,3,14,68,4,72,126407422,36.204824,138.252924,37.97245386,,,,
2008,Beijing,China,Iraq,0,1,1,2,17,2,19,10220604,30.585164,36.238414,123.9326626,,,,
2008,Beijing,China,Ireland,3,1,1,5,33,12,45,18815231,48.019573,66.923684,159.445292,,,,
2008,Beijing,China,Israel,0,5,1,6,34,8,42,53968739,-0.023559,37.906193,51.88188666,,,,
2008,Beijing,China,Italy,4,7,7,18,55,27,82,51276977,35.907757,127.766922,106.610549,,,,
2008,Beijing,China,Jamaica,0,0,1,1,2,2,4,4281320,29.31166,47.481766,62.28608622,,,,
2008,Beijing,China,Japan,5,14,8,27,97,64,161,6542426,41.20438,74.766098,1640.573899,,,,
2008,Beijing,China,Jordan,0,2,2,4,7,5,12,7293542,19.85627,102.495496,109.6860757,,,,
2008,Beijing,China,Kazakhstan,0,0,0,0,1,2,3,1882408,56.879635,24.603189,106.2468923,,,,
2008,Beijing,China,Kenya,5,3,1,9,10,3,13,6819976,33.854721,35.862285,127.077671,,,,
2008,Beijing,China,Republic of Korea,10,8,13,31,57,20,77,2145194,-29.609988,28.233608,2392.945968,,,,
2008,Beijing,China,Kuwait,0,0,0,0,7,1,8,6887247,26.3351,17.228331,77.43781127,,,,
2008,Beijing,China,Kyrgyzstan,0,0,0,0,1,0,1,2715340,55.169438,23.881275,24.55186705,,,,
2008,Beijing,China,Lao People's Democratic Republic,0,0,1,1,1,0,1,627704,49.815273,6.129583,106.207172,,,,
2008,Beijing,China,Latvia,1,2,0,3,4,13,17,650846,22.210928,113.552971,1741.323344,,,,
2008,Beijing,China,Lebanon,0,0,2,2,1,0,1,27808395,-18.766947,46.869107,2.397357585,,,,
2008,Beijing,China,Lesotho,0,0,0,0,0,1,1,32436963,4.210484,101.975766,2.05526845,,,,
2008,Beijing,China,Libya,0,0,0,0,2,1,3,441750,35.937496,14.375416,452.7447651,,,,
2008,Beijing,China,Lithuania,0,2,0,2,12,14,26,1272140,-20.348404,57.552152,1362.533474,,,,
2008,Beijing,China,Luxembourg,0,0,0,0,1,0,1,129166028,23.634501,-102.552784,0.516131584,,,,
2008,Beijing,China,"Macao, China",0,0,0,0,1,1,2,4032294,47.411631,28.369885,33.06637198,,,,
2008,Beijing,China,Madagascar,0,0,0,0,1,0,1,3287242,46.862496,103.846656,20.28042556,,,,
2008,Beijing,China,Malaysia,0,0,1,1,8,3,11,628080,42.708678,19.37439,1167.579502,,,,
2008,Beijing,China,Malta,0,0,0,0,1,0,1,36985624,31.791702,-7.09262,1.802502147,,,,
2008,Beijing,China,Mauritius,0,0,0,0,2,0,2,54473253,21.913965,95.956223,2.447684432,,,,
2008,Beijing,China,Mexico,10,3,7,20,30,37,67,2548663,-22.95764,18.49041,1752.552874,,,,
2008,Beijing,China,Republic of Moldova,0,0,0,0,0,1,1,29225196,28.394857,84.124008,2.281136683,,,,
2008,Beijing,China,Mongolia,1,0,0,1,1,3,4,17141544,52.132633,5.291266,15.5567472,,,,
2008,Beijing,China,Montenegro,0,0,0,0,1,0,1,4829021,-40.900557,174.885971,13.80542074,,,,
2008,Beijing,China,Morocco,4,1,2,7,12,6,18,24346468,17.607789,8.081666,49.28846353,,,,
2008,Beijing,China,Myanmar,0,0,0,0,3,0,3,206984347,9.081999,8.675277,0.966256642,,,,
2008,Beijing,China,Namibia,0,0,1,1,1,0,1,2083359,41.608635,21.745275,31.99960576,,,,
2008,Beijing,China,Nepal,0,0,0,0,1,0,1,5428594,60.472024,8.468946,12.28065069,,,,
2008,Beijing,China,Netherlands,5,10,7,22,33,46,79,5128058,21.512583,55.923255,1027.029465,,,,
2008,Beijing,China,New Zealand,5,3,4,12,20,9,29,221612785,30.375321,69.345116,8.723925081,,,,
2008,Beijing,China,Niger,0,0,0,0,1,0,1,5121112,31.952162,35.233154,13.01800599,,,,
2008,Beijing,China,Nigeria,4,4,1,9,14,9,23,4326296,8.537981,-80.782127,354.4217347,,,,
2008,Beijing,China,North Macedonia,0,0,0,0,1,1,2,8975531,-6.314993,143.95555,14.85520281,,,,
2008,Beijing,China,Norway,1,3,3,7,14,10,24,33050211,-9.189967,-75.015152,48.41118866,,,,
2008,Beijing,China,Oman,0,0,0,0,1,0,1,109830324,12.879721,121.774017,0.606996904,,,,
2008,Beijing,China,Pakistan,0,1,0,1,2,1,3,37839255,51.919438,19.145136,5.285516324,,,,
2008,Beijing,China,Palestine,0,0,0,0,2,0,2,10191409,39.399872,-8.224454,13.08291457,,,,
2008,Beijing,China,Panama,0,0,0,0,1,1,2,2846860,18.220833,-66.590149,46.83522665,,,,
2008,Beijing,China,Papua New Guinea,0,1,0,1,1,1,2,2889284,25.354826,51.183884,46.14753459,,,,
2008,Beijing,China,Peru,0,0,0,0,3,0,3,19214608,45.943161,24.96676,10.40874734,,,,
2008,Beijing,China,Philippines,0,0,0,0,1,2,3,145945524,61.52401,105.318756,1.370374332,,,,
2008,Beijing,China,Poland,5,12,13,30,58,33,91,13005303,-1.940278,29.873888,466.4763802,,,,
2008,Beijing,China,Portugal,1,4,2,7,23,12,35,198643,-13.759029,-172.104629,11746.36576,,,,
2008,Beijing,China,Puerto Rico,0,0,1,1,2,1,3,34905942,23.885942,45.079162,5.729683502,,,,
2008,Beijing,China,Qatar,0,0,0,0,2,0,2,16816539,14.497401,-14.452362,7.928702412,,,,
2008,Beijing,China,Romania,0,1,0,1,2,2,4,8731081,44.016521,21.005859,30.54222801,,,,
2008,Beijing,China,Russian Federation,18,23,22,63,98,46,144,5858322,1.352083,103.819836,1638.694493,,,,
2008,Beijing,China,Rwanda,0,0,0,0,1,0,1,5460109,48.669026,19.699024,12.20976846,,,,
2008,Beijing,China,Samoa,0,0,0,0,1,0,1,2078989,46.151241,14.995463,32.0668684,,,,
2008,Beijing,China,Saudi Arabia,1,1,0,2,3,0,3,59436725,-30.559482,22.937506,3.36492295,,,,
2008,Beijing,China,Senegal,0,0,0,0,1,1,2,46757980,40.463667,-3.74922,2.851563163,,,,
2008,Beijing,China,Serbia,0,2,0,2,10,4,14,21428970,7.873054,80.771797,43.55474544,,,,
2008,Beijing,China,Singapore,1,1,2,4,2,4,6,587541,3.919305,-56.027783,680.8035524,,,,
2008,Beijing,China,Slovakia,2,3,1,6,26,9,35,10110233,60.128161,18.643501,230.7892739,,,,
2008,Beijing,China,Slovenia,0,1,2,3,14,16,30,8665615,46.818188,8.227512,230.7972371,,,,
2008,Beijing,China,South Africa,21,3,6,30,38,21,59,17500658,34.8149,39.0465,224.753454,,,,
2008,Beijing,China,Spain,15,21,22,58,101,32,133,9573310,38.861034,71.276093,926.1861014,,,,
2008,Beijing,China,Sri Lanka,0,0,0,0,5,0,5,60012400,-6.369028,34.888822,5.554407645,,,,
2008,Beijing,China,Suriname,0,0,0,0,1,0,1,69830779,15.870032,100.992541,0.954688858,,,,
2008,Beijing,China,Sweden,5,3,4,12,38,25,63,1322667,-8.874217,125.727539,3175.402426,,,,
2008,Beijing,China,Switzerland,3,2,6,11,18,8,26,105901,-21.178986,-175.198242,16367.48787,,,,
2008,Beijing,China,Syrian Arab Republic,0,0,1,1,3,2,5,11839918,33.886917,9.537499,28.15334813,,,,
2008,Beijing,China,Tajikistan,0,0,0,0,0,1,1,84495243,38.963745,35.243322,0.788999052,,,,
2008,Beijing,China,Tanzania,0,0,0,0,1,0,1,6046292,38.969719,59.556278,11.02604153,,,,
2008,Beijing,China,Thailand,1,5,7,13,33,7,40,45974931,1.373333,32.290275,58.00262466,,,,
2008,Beijing,China,Timor-Leste,0,0,0,0,0,1,1,43686577,48.379433,31.16558,1.52602175,,,,
2008,Beijing,China,Tonga,0,0,0,0,1,0,1,9910892,23.424076,53.847818,6.726606108,,,,
2008,Beijing,China,Tunisia,9,9,3,21,21,12,33,331341050,37.09024,-95.712891,6.639684398,,,,
2008,Beijing,China,Turkey,1,0,1,2,8,8,16,3475842,-32.522779,-55.765835,306.8800787,,,,
2008,Beijing,China,Turkmenistan,0,0,0,0,1,2,3,33551824,41.377491,64.585262,5.960927787,,,,
2008,Beijing,China,Uganda,0,0,0,0,1,0,1,308337,-15.376706,166.959158,216.213645,,,,
2008,Beijing,China,Ukraine,24,18,32,74,74,49,123,28421581,6.42375,-66.58973,288.5131548,,,,
2008,Beijing,China,United Arab Emirates,0,1,0,1,6,1,7,97490013,14.058324,108.277199,4.786815103,,,,
2008,Beijing,China,United States of America,36,35,28,99,120,87,207,18468257,-13.133897,27.849332,747.2280681,,,,
2008,Beijing,China,Uruguay,0,0,0,0,2,0,2,14899771,-19.015438,29.154857,8.948683395,,,,
2008,Beijing,China,Uzbekistan,0,0,0,0,2,0,2,39074280,33.93911,67.709953,3.412304292,,,,
2008,Beijing,China,Vanuatu,0,0,0,0,1,0,1,2877239,41.153332,20.168331,23.17036112,,,,
2008,Beijing,China,Venezuela,1,1,2,4,19,8,27,43984569,28.033886,1.659626,40.92344295,,,,
2008,Beijing,China,Vietnam,0,0,0,0,3,5,8,77287,42.546245,1.601554,6900.686187,,,,
2008,Beijing,China,Zambia,0,0,0,0,1,0,1,33032075,-11.202692,17.873887,2.018240352,,,,
2008,Beijing,China,Zimbabwe,0,0,0,0,1,1,2,98069,17.060816,-61.796428,1359.586957,,,,
2012,London,Great Britain,Afghanistan,0,0,0,0,1,0,1,45267449,-38.416097,-63.616672,1.472728597,,,,
2012,London,Great Britain,Albania,0,0,0,0,1,0,1,2964219,40.069099,45.038189,22.49046601,,,,
2012,London,Great Britain,Algeria,4,6,9,19,24,7,31,25550683,-25.274398,133.775136,80.88498717,,,,
2012,London,Great Britain,Andorra,0,0,0,0,1,0,1,9015361,47.516231,14.550072,7.394786151,,,,
2012,London,Great Britain,Angola,1,0,1,2,2,2,4,10154978,40.143105,47.576927,26.2596991,,,,
2012,London,Great Britain,Antigua and Barbuda,0,0,0,0,1,0,1,1711057,25.930414,50.637772,38.96227108,,,,
2012,London,Great Britain,Argentina,0,1,4,5,47,10,57,287437,13.193887,-59.543198,13220.28827,,,,
2012,London,Great Britain,Armenia,0,0,0,0,0,2,2,9448772,53.709807,27.953389,14.11118115,,,,
2012,London,Great Britain,Australia,32,23,30,85,88,70,158,11598451,50.503887,4.469936,908.1672487,,,,
2012,London,Great Britain,Austria,4,3,6,13,27,5,32,12175480,9.30769,2.315834,175.2155425,,,,
2012,London,Great Britain,Azerbaijan,4,5,3,12,16,5,21,62237,32.321384,-64.75737,22494.65752,,,,
2012,London,Great Britain,Bahrain,0,0,0,0,1,1,2,3277152,43.915886,17.679076,40.68573363,,,,
2012,London,Great Britain,Barbados,0,0,0,0,1,0,1,212821986,-14.235004,-51.92528,0.313250844,,,,
2012,London,Great Britain,Belarus,5,2,3,10,15,14,29,438202,4.535277,114.727669,4411.968301,,,,
2012,London,Great Britain,Belgium,3,1,3,7,31,9,40,6939018,42.733883,25.48583,384.3002953,,,,
2012,London,Great Britain,Benin,0,0,0,0,1,0,1,20997293,12.238333,-1.561593,3.175012449,,,,
2012,London,Great Britain,Bermuda,0,0,0,0,0,1,1,11948454,-3.373056,29.918886,5.579522394,,,,
2012,London,Great Britain,Bosnia and Herzegovina,1,0,0,1,11,1,12,16758448,12.565679,104.990963,47.73711742,,,,
2012,London,Great Britain,Brazil,21,14,8,43,110,68,178,26655083,7.369722,12.354722,445.1933864,,,,
2012,London,Great Britain,Brunei Darussalam,0,0,0,0,1,0,1,37799407,56.130366,-106.346771,1.763696099,,,,
2012,London,Great Britain,Bulgaria,0,2,1,3,4,4,8,549935,16.002082,-24.013197,969.8115838,,,,
2012,London,Great Britain,Burkina Faso,0,0,0,0,1,1,2,4843954,6.611111,20.939444,27.52572244,,,,
2012,London,Great Britain,Burundi,0,0,0,0,1,0,1,19144605,-35.675147,-71.542969,3.482269113,,,,
2012,London,Great Britain,Cambodia,0,0,0,0,0,1,1,331341050,37.09024,-95.712891,0.201202558,,,,
2012,London,Great Britain,Cameroon,0,0,0,0,1,0,1,23816775,25.105497,121.597366,2.79914752,,,,
2012,London,Great Britain,Canada,7,15,9,31,87,57,144,50976248,4.570868,-74.297333,188.3230009,,,,
2012,London,Great Britain,Cape Verde,0,0,0,0,1,0,1,872695,-11.875001,43.872219,76.39171379,,,,
2012,London,Great Britain,Central African Republic,0,0,0,0,1,0,1,5102158,9.748917,-83.753428,13.06636656,,,,
2012,London,Great Britain,Chile,1,0,0,1,4,3,7,26486282,7.539989,-5.54708,17.61918365,,,,
2012,London,Great Britain,People's Republic of China,95,71,65,231,154,128,282,4100719,45.1,15.2,4584.561878,,,,
